artist_id,artist_name,followers
2Mu5NfyYm8n5iTomuKAEHl,Ms. Lauryn Hill,3558839.0
7FZj349hdLfD6qzXkJLuAh,La Quinta Estacion,3550563.0
2DmYtFBKcxb3ajwWWgA576,Emmanuel,3544000.0
10exVja0key0uqUkk6LJRT,Vance Joy,3525141.0
5Qi4Bb7a8C0a00NZcA77L0,D12,3524927.0
3IEvQoAohcGX7CdrbtIle7,Baby Rasta y Gringo,3523665.0
1lQO7ePBTp5yOfVK9hicoJ,Fidel Rueda,3517510.0
1G9G7WwrXka3Z1r7aIDjI7,Outkast,3509190.0
53KTldaJ8tHSkYU3nigfwP,Fonseca,3500026.0
5dmU7FrmtbQaSzIvGsE4Jp,Pancho Barraza,3494903.0
4sTQVOfp9vEMCemLw50sbu,Galantis,3484292.0
0EdvGhlC1FkGItLOWQzG4J,Sublime,3458846.0
2QWIScpFDNxmS6ZEMIUvgm,Julieta Venegas,3458249.0
1iIxNEvPPmdFIIP0tdpw6G,Los Cadetes De Linares,3455078.0
4mxWe1mtYIYfP040G38yvS,Alan Jackson,3451135.0
3XHO7cRUPCLOr6jwp8vsx5,alt-J,3434928.0
1LIuN7ov1IBQDdLsU83ojl,Hugo & Guilherme,3431994.0
5e4Dhzv426EvQe3aDb64jL,Shania Twain,3428080.0
1gJdf4Yybu4X5A2xYV3NMV,Eden Muñoz,3420667.0
1VwDG9aBflQupaFNjUru9A,NAYEON,3410259.0
2FS22haX3FYbyOsUAkuYqZ,Los Fabulosos Cadillacs,3409742.0
2Kx7MNY7cI1ENniW7vT30N,Norah Jones,3401136.0
6v8FB84lnmJs434UJf2Mrm,Neil Young,3398535.0
0i5iO6icb7kxg48thi9gBM,Manuel Medrano,3397403.0
44WCHvwXBOMz6nm7Mu2ReO,Grupo Bryndis,3396156.0
0XKOBt59crntr7HQXXO8Yz,Brooks & Dunn,3394395.0
7K3zpFXBvPcvzhj7zlGJdO,Crystal Castles,3393761.0
6QtGlUje9TIkLrgPZrESuk,Steve Miller Band,3388330.0
1dJyh390MvfYPuNbhnbSDs,María José,3387842.0
4UK2Lzi6fBfUi9rpDt6cik,ヨルシカ,3362708.0
2HcwFjNelS49kFbfvMxQYw,Robbie Williams,3357811.0
2BTZIqw0ntH9MvilQ3ewNY,Cyndi Lauper,3356451.0
2Tglaf8nvDzwSQnpSrjLHP,Cuco,3347453.0
7x8nK0m0cP2ksQf0mjWdPS,Dierks Bentley,3344441.0
3rIZMv9rysU7JkLzEaC5Jp,Snow Patrol,3338452.0
7KMqksf0UMdyA0UCf4R3ux,James Blunt,3336354.0
5spEJXLwD1sKUdC2bnOHPg,Bone Thugs-N-Harmony,3334621.0
6Ad91Jof8Niiw0lGLLi3NW,YUNGBLUD,3334394.0
2G7VQ1kVhVfNagytlousgm,Al James,3328462.0
3RwQ26hR2tJtA8F9p2n7jG,The Temptations,3325810.0
4G9NDjRyZFDlJKMRL8hx3S,sombr,3324671.0
0fTSzq9jAh4c36UVb4V7CB,Alex Warren,3320112.0
7mEIug7XUlQHikrFxjTWes,Neil Diamond,3303070.0
4E2rKHVDssGJm2SCDOMMJB,Doechii,3301233.0
3gBZUcNeVumkeeJ19CY2sX,Ken Carson,3300403.0
25UNJbwGZSQKvz5cPLWlv3,Los Dos Carnales,3290653.0
7IfculRW2WXyzNQ8djX8WX,Erykah Badu,3288769.0
7G1GBhoKtEPnP86X2PvEYO,Nina Simone,3279885.0
19eLuQmk9aCobbVDHc6eek,Louis Armstrong,3278884.0
4tw2Lmn9tTPUv7Gy7mVPI4,Kenny Rogers,3274901.0
3RGLhK1IP9jnYFH4BRFJBS,The Clash,3252168.0
4TKhxSkqClXrdtUWgKqHVU,Shallipopi,3245195.0
29kkCKKGXheHuoO829FxWK,Boston,3230339.0
13ZEDW6vyBF12HYcZRr4EV,Tyler Childers,3227744.0
5lpH0xAS4fVfLkACg9DAuM,Wham!,3226445.0
6ogn9necmbUdCppmNnGOdi,Alanis Morissette,3214797.0
5KKpBU5eC2tJDzf0wmlRp2,RAYE,3207592.0
5SXuuuRpukkTvsLuUknva1,Baby Keem,3207530.0
7mWCSSOYqm4E9mB7V4ot6S,Miguel Bosé,3204306.0
4BxCuXFJrSWGi1KHcVqaU4,Kodaline,3203292.0
03r4iKL2g2442PT9n2UKsx,Beastie Boys,3202723.0
1Fg19vpUJpAAPFjnKaVYVW,Reynmen,3192339.0
3vAaWhdBR38Q02ohXqaNHT,The All-American Rejects,3186329.0
5NS0854TqZQVoRmJKSWtFZ,Chino & Nacho,3184301.0
0cQbJU1aAzvbEmTuljWLlF,No Doubt,3182311.0
40LHVA5BTQp9RxHOQ9JPYj,Lauren Daigle,3177802.0
0GpuSge5ffZ053NhXxgQkV,Cardenales De Nuevo León,3174010.0
46gyXjRIvN1NL1eCB8GBxo,All Time Low,3173786.0
5YqI7p8zYsOpKJtjxYdOce,Victor Mendivil,3170750.0
4opTS86dN9uO313J9CE8xg,Skid Row,3145897.0
6Ff53KvcvAj5U7Z1vojB5o,*NSYNC,3142055.0
4tX2TplrkIP4v05BNC903e,Tom Petty and the Heartbreakers,3136723.0
1eClJfHLoDI4rZe5HxzBFv,INXS,3126887.0
0PhqM7UAxtvWYi5j4MwxSl,Dolu Kadehi Ters Tut,3124843.0
5TYxZTjIPqKM8K8NuP9woO,C. Tangana,3124759.0
49qiE8dj4JuNdpYGRPdKbF,Stone Sour,3124683.0
3NPpFNZtSTHheNBaWC82rB,X Ambassadors,3124387.0
7b85ve82Sh36a3UAx74wut,Twisted Sister,3122207.0
7f5Zgnp2spUuuzKplmRkt7,Lost Frequencies,3121402.0
0NIIxcxNHmOoyBx03SfTCD,Tinashe,3119997.0
7FIoB5PHdrMZVC3q2HE5MS,George Harrison,3119601.0
0X380XXQSNBYuleKzav5UO,Nine Inch Nails,3114541.0
2UMj7NCbuqy1yUZmiSYGjJ,MC Kevin o Chris,3111781.0
11mqrDSFRRz8g0Wb3syJj5,Panteon Rococo,3085229.0
1r1uxoy19fzMxunt3ONAkG,Phoebe Bridgers,3083973.0
2bA6fzP0lMAQ4kz6CF61w8,Toby Keith,3078541.0
6dLuQ5qXxIuWc5urxfIiZR,Calle 24,3067830.0
5nCi3BB41mBaMH9gfr6Su0,fun.,3064896.0
25u4wHJWxCA9vO0CzxAbK7,Lukas Graham,3064432.0
6CPZWzcKiOKkHn4L2XI4i2,cakal,3062020.0
7DUTsWY3RBd64vh8UtgtYA,Lacrim,3061321.0
4sEWznAKWWNcicTuLxzb6d,Nidji,3059161.0
13JJKrUewC1CJYmIDXQNoH,El Cuarteto De Nos,3057810.0
34jw2BbxjoYalTp8cJFCPv,Heart,3054725.0
0yNSzH5nZmHzeE2xn6Xshb,Calle 13,3051224.0
0XNa1vTidXlvJ2gHSsRi4A,Franz Ferdinand,3047925.0
3rWZHrfrsPBxVy692yAIxF,WILLOW,3036392.0
7dOBabd5O4CvKrg4iriHTM,Kid Rock,3031326.0
1aw0Cdl1DIrtUrUA6fGbAR,Dread Mar I,3030164.0
2NjfBq1NflQcKSeiDooVjY,Tones And I,3027890.0
7F2utINZ6tSokSiZTQBE27,Guè,3027672.0
32vWCbZh0xZ4o9gkz4PsEU,Dolly Parton,3022555.0
0NIPkIjTV8mB795yEIiPYL,Wallows,3020050.0
5KDIH2gF0VpelTqyQS7udb,Staind,3015884.0
2UZMlIwnkgAEDBsw1Rejkn,Tom Petty,3013293.0
1b7AEdUSudOQoZF5ebUxCL,HUMBE,3011002.0
1chOgh5tgwfiyJ2zhUHwBj,Dionela,3006191.0
2jzc5TC5TVFLXQlBNiIUzE,a-ha,3004545.0
3qAPxVwIQRBuz5ImPUxpZT,Heroes Del Silencio,3001734.0
5AZuEF0feCXMkUCwQiQlW7,Marracash,2998687.0
2kS0jWMkkFBL0mrl0VotD0,Ben Fero,2990778.0
2N2aJ1SXQxMkhHD8C6fhYD,Millonario,2987911.0
2n2RSaZqBuUUukhbLlpnE6,Sleep Token,2985596.0
6Wr3hh341P84m3EI8qdn9O,Rise Against,2963929.0
55vs7NT1KxcFjbMC4y202E,REO Speedwagon,2962600.0
0DjAjUeZwSixK0dRwplBXb,Alta Consigna,2962460.0
0ciLF0bOuu2BhqzCEZgHoB,Pixote,2960652.0
2tY2GFdhH0Wa2VBvsxew5X,Alex Ubago,2958093.0
4ClsVDy2g7RKSSlvq8cF6d,León Larregui,2956552.0
2wZWkw5jo8P4NVonVanxYd,Ziva Magnolya,2954261.0
2SHhfs4BiDxGQ3oxqf0UHY,Roxette,2952460.0
5p9HO3XC5P3BLxJs5Mtrhm,Djo,2951130.0
3YBJLs7RqR0aPGBgU27nDh,Werenoi,2947282.0
485uL27bPomh29R4JmQehQ,Bob Seger,2935695.0
41X1TR6hrK8Q2ZCpp2EqCz,bbno$,2934587.0
1co4F2pPNH8JjTutZkmgSm,Ramones,2931758.0
70x9rYb58QCNNeNxuO3StS,Bruno & Barretto,2921336.0
77tT1kLj6mCWtFNqiOmP9H,Daryl Hall & John Oates,2920785.0
6Ifk2cbxyVzT41jLexYCas,Budi Doremi,2919746.0
2e4nwiX8ZCU09LGLOpeqTH,Laura Pausini,2916412.0
5CGtBYmVPeLhI1kM2Fn9Gv,Los Invasores De Nuevo León,2910600.0
5RwfJb8wxN1fuodcPORVxP,José Luis Perales,2908285.0
2x9SpqnPi8rlE9pjHBwmSC,Talking Heads,2906052.0
0vn7UBvSQECKJm2817Yf1P,James Taylor,2897702.0
5aYyPjAsLj7UzANzdupwnS,Good Charlotte,2896533.0
39T6qqI0jDtSWWioX8eGJz,The Doobie Brothers,2891576.0
56ZTgzPBDge0OvCGgMO3OY,Beach House,2887200.0
1sqYIwXAmhrcSTsYmsTFAr,Ari Lasso,2885458.0
3yHLsTJ9OZ19qwY1Q5BEQJ,Binomio de Oro de América,2864547.0
3VNITwohbvU5Wuy5PC6dsI,Kool & The Gang,2860588.0
0J7U24vlOOIeMpuaO6Q85A,LP,2851973.0
7r8RF1tN2A4CiGEplkp1oP,Ginuwine,2849033.0
1SQRv42e4PjEYfPhS0Tk9E,The Kinks,2847976.0
1YhMWppPt9RVODKD1KCs7W,El Bebeto,2847272.0
3tAICgiSR5PfYY4B8qsoAU,Andrés Calamaro,2842768.0
1Xfmvd48oOhEWkscWyEbh9,Lloyd,2841147.0
44mEtidu0VdRkIqO4IbkNa,Marca MP,2837311.0
33NVpKoXjItPwUJTMZIOiY,David Kushner,2829574.0
432R46LaYsJZV2Gmc4jUV5,Joy Division,2821999.0
6J7biCazzYhU3gM9j1wfid,Jamiroquai,2818501.0
7x5Slu7yTE5icZjNsc3OzW,Willie Colón,2818198.0
1fa0cOhromAZdq2xRA4vv8,Simply Red,2814005.0
3utZ2yeQk0Z3BCOBWP7Vlu,CRO,2812920.0
7FY5V3XMwlNBPitEjXowHQ,Darius Rucker,2809558.0
2cGwlqi3k18jFpUyTrsR84,The Verve,2803608.0
3XxNRirzbjfLdDli06zMaB,Eyedress,2802884.0
3z97WMRi731dCvKklIf2X6,NEFFEX,2798689.0
2MqhkhX4npxDZ62ObR5ELO,Hoobastank,2790918.0
2wIVse2owClT7go1WT98tk,Missy Elliott,2788379.0
1By9QBFnjZAoI83BZppHlt,Billy Currington,2784639.0
4NpFxQe2UvRCAjto3JqlSl,Greta Van Fleet,2781228.0
0jdNdfi4vAuVi7a6cPDFBM,Lazza,2777316.0
7tmMPdOmFvdRvbj2aWoiRi,Jovanotti,2772087.0
0L5fC7Ogm2YwgqVCRcF1bT,Volbeat,2770466.0
1aWJsBQa67l72j1VT3D6Ow,Micro TDH,2761240.0
6evKD5JWJON3qPBJtUEmtY,G-Unit,2755849.0
4ubEZ6sMsrrbQChueyouCC,Hivi!,2754896.0
7vCtweS8UVAXTyau2j0rDT,Josh Turner,2735471.0
5Wg6XnPTp0xXxFCjywwR9I,Eddie Santiago,2734716.0
3LvwPiJQJ0da0GurKMToV0,Baby Gang,2730220.0
3Ngh2zDBRPEriyxQDAMKd1,Matchbox Twenty,2718031.0
2qoQgPAilErOKCwE2Y8wOG,GloRilla,2704737.0
1sxekzjeHJaqkZbpaaGR9x,Los Acosta,2704489.0
1EUmQM6xgUQLUkJVcvSdey,Orange & Lemons,2693080.0
6cK3NBO6uP7hh0oyuVELFl,Saweetie,2689141.0
3ICflSq6ZgYAIrm2CTkfVP,The Animals,2685091.0
1eYhYunlNJlDoQhtYBvPsi,Ray Charles,2677890.0
4ZDoy7AWNgQVmX7T0u0B1j,No Te Va Gustar,2677000.0
74oJ4qxwOZvX6oSsu1DGnw,Cream,2674325.0
58oPVy7oihAEXE0Ott6JOf,Eve,2671829.0
1GLtl8uqKmnyCWxHmw9tL4,The Kooks,2670820.0
69MEO1AADKg1IZrq2XLzo5,UB40,2669031.0
6uothxMWeLWIhsGeF7cyo4,Enya,2667039.0
053q0ukIDRgzwTr4vNSwab,Grimes,2661247.0
1aSxMhuvixZ8h9dK9jIDwL,Kate Bush,2660835.0
5arKwJZEvT5uKq4o0JfqR4,Isabel LaRosa,2650486.0
63MQldklfxkjYDoUE4Tppz,M83,2647217.0
3PyJHH2wyfQK3WZrk9rpmP,Ashnikko,2645435.0
4BwiodzEp9Hwes5HeFjMVK,Pesado,2641292.0
59Ih0XIAzMXq7Yf9ny3u5t,El Chapo De Sinaloa,2640134.0
3DHOtJqv0Bw65ENlK4FiSF,Yovie & Nuno,2634919.0
7EM9m7HOXxVgP9oEpDDv70,Os Paralamas Do Sucesso,2632605.0
3hq7WoPJsrRP0KMSLhUgRz,Murilo Huff,2629188.0
0FEJqmeLRzsXj8hgcZaAyB,Indila,2628428.0
73c2MjCAFNyKYIs7nBlqG2,Marisela,2627196.0
6P5NO5hzJbuOqSdyPB7SJM,Ashe,2625321.0
6YHEMoNPbcheiWS2haGzkn,Michael Bolton,2622453.0
7EK1bQADBoqbYXnT4Cqv9w,John Denver,2620199.0
5oYHL2SijkMY52gKIhYJNb,Elefante,2613264.0
6TLwD7HPWuiOzvXEa3oCNe,Oliver Tree,2611289.0
3HyrDGPLI0c9Rd8luuO0zw,Maelo Ruiz,2605585.0
74xBVPWYoSf5pvo5IkePRO,Şebnem Ferah,2599940.0
3N8Hy6xQnQv1F1XCiyGQqA,Sleeping With Sirens,2597063.0
6EPlBSH2RSiettczlz7ihV,Sleepy Hallow,2594960.0
1mfDfLsMxYcOOZkzBxvSVW,Cole Swindell,2593184.0
5LeiVcEnsZcwc133TUhJNW,Belinda,2592709.0
7v4imS0moSyGdXyLgVTIV7,Nat King Cole,2591650.0
2Hkut4rAAyrQxRdof7FVJq,Rush,2586498.0
1WX2v0BiEW19Vw7xmznLdZ,Vierra,2585876.0
0XNKQFs2Ewb3y0VsFUFc5l,MORGENSHTERN,2578347.0
2CvCyf1gEVhI0mX6aFXmVI,Paul Simon,2577344.0
60df5JBRRPcnSpsIMxxwQm,Otis Redding,2575535.0
61J0BktHv7PuP3tjTPYXSX,Eros Ramazzotti,2567835.0
536BYVgOnRky0xjsPT96zl,Two Door Cinema Club,2567620.0
6P7H3ai06vU1sGvdpBwDmE,Steely Dan,2563596.0
6aZyMrc4doVtZyKNilOmwu,Colbie Caillat,2558155.0
7lzordPuZEXxwt9aoVZYmG,Billy Idol,2554673.0
2mSHY8JOR0nRi3mtHqVa04,Los Prisioneros,2551995.0
5EvFsr3kj42KNv97ZEnqij,Shaggy,2551026.0
4TEK9tIkcoxib4GxT3O4ky,KISS OF LIFE,2549734.0
2XnBwblw31dfGnspMIwgWz,Axwell /\ Ingrosso,2546771.0
4NiJW4q9ichVqL1aUsgGAN,A Day To Remember,2543072.0
117XFtbZPnCI1EYKjYZWJc,Skusta Clee,2540902.0
6p2442ymrT9lZEuCZJdYcH,Ivy Queen,2536398.0
1scVfBymTr3CeZ4imMj1QJ,Forrest Frank,2531242.0
0hmUwzWBrPHpGWGrYH05c3,Miyagi & Andy Panda,2523509.0
27Owkm4TGlMqb0BqaEt3PW,Molotov,2523438.0
07QEuhtrNmmZ0zEcqE9SF6,Owl City,2522959.0
0CEFCo8288kQU7mJi25s6E,Hollywood Undead,2516365.0
1E4r4z7ivGUcSAnCbINJ9v,Drowning Pool,2511988.0
0yNLKJebCb8Aueb54LYya3,New Order,2511711.0
5Zq7R5qmi58ByYyBQTlNuk,Lee Brice,2507830.0
46zuW8tHxwahYn7VNMgYTa,Yalın,2507469.0
4SzD0wClEg9NKVJZbCRFqS,Ele A El Dominio,2502363.0
2kucQ9jQwuD8jWdtR9Ef38,Sam Hunt,2501531.0
3HrbmsYpKjWH1lzhad7alj,Los Auténticos Decadentes,2500247.0
7DkseLyOZrdRjCuoWFtqFi,Edicion Especial,2493577.0
0MIG6gMcQTSvFbKvUwK0id,Mata,2483363.0
6GMYJwaziB4ekv1Y6wCDWS,Soulja Boy,2480521.0
0SD4eZCN4Kr0wQk56hCdh2,Bonnie Tyler,2471970.0
1mpOD8ZwHnbsryIuXWq0R1,Zeynep Bastık,2469115.0
2eEmsgWmUFMbtU7agJpnjY,Miranda!,2468692.0
5xuNBZoM7z1Vv8IQ6uM0p6,JoJo,2462872.0
6O2zJ0tId7g07yzHtX0yap,Mobb Deep,2458187.0
7KVJCU4z5L4EUHILL8aMxR,Léo Santana,2456312.0
0RESbWvOMyua0yuyVrztJ5,Key Glock,2454667.0
0ZUvK7zGdXLd78mQr3t1Tw,Ricky Montgomery,2452653.0
2NhdGz9EDv2FeUw6udu2g1,The Wanted,2449024.0
2YRyPiW98bpkARAS4B3OQP,Dei V,2440739.0
3nnQpaTvKb5jCQabZefACI,Jeff Buckley,2439778.0
09hVIj6vWgoCDtT03h8ZCa,A Tribe Called Quest,2434880.0
1aS5tqEs9ci5P9KD9tZWa6,Bonez MC,2427601.0
3ozYqVCLohfpXIhalkhM8D,Aditya Rikhari,2421401.0
4ucwey7FxkHXkLK7jSfevU,Andra & The Backbone,2416506.0
4stSxe6AbpXw3x7nRDsYVX,Remmy Valenzuela,2415488.0
0LKAV3zJ8a8AIGnyc5OvfB,SDM,2414691.0
4P0dddbxPil35MNN9G2MEX,Cypress Hill,2413603.0
3DbwFQlvLxRSi2uX8mf81A,Sexyy Red,2408350.0
4MXUO7sVCaFgFjoTI5ox5c,Sufjan Stevens,2406591.0
0LOK81e9H5lr61HlGGHqwA,XG,2401442.0
6MF9fzBmfXghAz953czmBC,Taio Cruz,2399726.0
00x1fYSGhdqScXBRpSj3DW,Olivia Dean,2398308.0
37M5pPGs6V1fchFJSgCguX,FINNEAS,2388762.0
4MoAOfV4ROWofLG3a3hhBN,Jon Pardi,2387083.0
4dLvccxeQIM5u80Ri0u9OV,Frankie Ruiz,2385484.0
6liAMWkVf5LH7YR9yfFy1Y,Portishead,2384033.0
5GVk1KCKa1tdHRev4bMw7V,NOBITA,2381021.0
5Pb27ujIyYb33zBqVysBkj,RÜFÜS DU SOL,2379936.0
3zmfs9cQwzJl575W1ZYXeT,Men I Trust,2377036.0
6hN9F0iuULZYWXppob22Aj,Simple Minds,2376252.0
7yCGrS6Xh3UngvY6Ad5sMJ,LEGADO 7,2376131.0
54R6Y0I7jGUCveDTtI21nb,Boney M.,2372792.0
3gIRvgZssIb9aiirIg0nI3,Jeremy Zucker,2371279.0
6nS5roXSAGhTGr34W6n7Et,Disclosure,2370414.0
3dXaa6jwM7B52GZpaJEIr5,Puddle Of Mudd,2358362.0
2rEVnwCPBeGkWMv425KoG1,AYLIVA,2356582.0
0JDkhL4rjiPNEp92jAgJnS,Roy Orbison,2348543.0
6UgERnTHmjk3qXM9x5vzyO,Nadhif Basalamah,2343951.0
4NsbfTEC3nOcc0vOpZ1rRc,HELLMERRY,2342842.0
3v8mFhjLFa50QK8zDvAMYN,Amanda Miguel,2335623.0
3dkbV4qihUeMsqN4vBGg93,Al Green,2328198.0
5PRW6j58xEEWL4DDVEITKT,Dedublüman,2322864.0
7yQrcdkLdBAkV7yY9fF2Hw,Grupo Revelação,2311669.0
4StjyzjcmZ7a9QncHVf0pu,Simge,2307957.0
13saZpZnCDWOI9D4IJhp1f,Lily Allen,2307648.0
7CvTknweLr9feJtRGrpDBy,FloyyMenor,2302365.0
6USv9qhCn6zfxlBQIYJ9qs,Dominic Fike,2298742.0
3E12tRURRvPfHz0hAMCFYc,Omar Courtz,2296790.0
3rfgbfpPSfXY40lzRK7Syt,Barry White,2293063.0
4RVnAU35WRWra6OZ3CbbMA,Kylie Minogue,2292672.0
2tswayWsUGjUwpvN8KRwuN,MORADA,2291229.0
4f9iBmdUOhQWeP7dcAn1pf,Rag'n'Bone Man,2290155.0
2zF0KCQEt1O4Z9fWVUVi4T,Marcela Gandara,2287900.0
5iot8OPcosJN9nCl7I5SdK,Irama,2284316.0
5szilpXHcwOqnyKLqGco5j,Faye Webster,2268988.0
3MdG05syQeRYPPcClLaUGl,Diana Ross,2265137.0
6DIS6PRrLS3wbnZsf7vYic,WALK THE MOON,2259198.0
1hioeMAsVwJ3bvcb9lxBpB,D’MASIV,2252924.0
0nnp7oJpY2J6yZOqtdKaWq,Duelo,2252392.0
2ycnb8Er79LoH2AsR5ldjh,Pet Shop Boys,2247548.0
293zczrfYafIItmnmM3coR,Chuck Berry,2243957.0
7xAcVHPiirnUqfdqo0USb1,Fantasia,2242907.0
6ltzsmQQbmdoHHbLZ4ZN25,Lord Huron,2241099.0
4F4pp8NUW08JuXwnoxglpN,Bad Gyal,2239528.0
6qxpnaukVayrQn6ViNvu9I,BigXthaPlug,2228436.0
56dO9zeHKuU5Gvfc2kxHNw,Chevelle,2227570.0
0Il5vC8lqunSFNav4mMLxU,Natanzinho Lima,2225803.0
7dzq55YG3wjViqexDwiycQ,Ivete Sangalo,2225247.0
79bxUQsBIXO8nVLB9fYKf7,Modern Talking,2223943.0
2mpeljBig2IXLXRAFO9AAs,Dido,2214981.0
0pWR7TsFhvSCnbmHDjWgrE,Creepy Nuts,2206703.0
08F3Y3SctIlsOEmKd6dnH8,Yusuf / Cat Stevens,2206289.0
7crPfGd2k81ekOoSqQKWWz,Stevie Nicks,2205336.0
4HOEnLufwAqJ2qoJPVnL01,Callalily,2203134.0
7cVZApDoQZpS447nHTsNqu,LeeHi,2200479.0
5sWHDYs0csV6RS48xBl0tH,Two Feet,2195492.0
4rTv3Ejc7hKMtmoBOK1B4T,Ali Gatie,2193787.0
37394IP6uhnjIpsawpMu4l,Killswitch Engage,2193047.0
4salDzkGmfycRqNUbyBphh,Styx,2182536.0
5nvWOyAkfNgVLKESq4fOj2,Montell Fish,2182478.0
55fhWPvDiMpLnE4ZzNXZyW,Noah Cyrus,2175222.0
3win9vGIxFfBRag9S63wwf,Bailey Zimmerman,2173339.0
5PokPZn11xzZXyXSfnvIM3,Lifehouse,2169041.0
2ICR2m4hOBPhaYiZB3rnLW,Sonder,2168585.0
6m6e7D2TnV0aYMllFFwMxu,Guilherme & Benuto,2168474.0
17Wt0hzZb6fAEVfIHffQFB,Maudy Ayunda,2164226.0
6twIAGnYuIT1pncMAsXnEm,Commodores,2156980.0
5BMgsAFg8rZQc3tqs5BB8G,Mecano,2153400.0
01XYiBYaoMJcNhPokrg0l0,STAYC,2148447.0
5VQCk9RiLwri99OgOT34kq,Vilma Palma e Vampiros,2145968.0
78SHxLdtysAXgywQ4vE0Oa,Bush,2139004.0
3oNy8cjBtJzLC07I70sklp,Belanova,2133347.0
2yrbLiuBmc9j81lTX3XUuI,The Jacksons,2121850.0
5GtMEZEeFFsuHY8ad4kOxv,Seal,2120362.0
6zO1dZ40fTZ5hY9NnnRJSk,yung kai,2117767.0
3Ri4H12KFyu98LMjSoij5V,Bad Omens,2113720.0
3pgCLfNbw5ozIfoNsvDU7i,Fedez,2112456.0
7AC976RDJzL2asmZuz7qil,Yes,2110656.0
35U9lQaRWSQISxQAB94Meo,America,2110467.0
6KO6G41BBLTDNYOLefWTMU,P.O.D.,2110293.0
46WT0eTBzCslHoVsLahvfE,Banda Pequeños Musical,2107322.0
0le01dl1WllSHhjEXRl4in,Tamia,2106116.0
5YNi3BopLa4XtYRtzML80L,"Sergio Vega ""El Shaka""",2105764.0
6BMhCQJYHxxKAeqYS1p5rY,Hinder,2104656.0
6O7MpKrY91vlCd4Osi6XKs,Black Veil Brides,2104544.0
3OsRAKCvk37zwYcnzRf5XF,Moby,2103413.0
1bs7HoMkSyQwcobCpE9KpN,The Mamas & The Papas,2101550.0
7oPgCQqMMXEXrNau5vxYZP,Tracy Chapman,2099338.0
1hzfo8twXdOegF3xireCYs,Milky Chance,2097189.0
1mux8L6xg2Cmrc7k0wQczl,Bacilos,2094546.0
4xtWjIlVuZwTCeqVAsgEXy,Insane Clown Posse,2087901.0
7kFfY4UjNdNyaeUgLIEbIF,DeJ Loaf,2087650.0
67hb7towEyKvt5Z8Bx306c,Empire Of The Sun,2086689.0
1pTuR132U5b4Rizal2Pr7m,Randy Travis,2081211.0
69BUYvpG9MbjCyIZfsFdhJ,Reyli Barba,2075888.0
7jdFEYD2LTYjfwxOdlVjmc,KALEO,2075859.0
5OGraDcSkO4oTWthkm77WL,Tornillo,2075644.0
1dLWg6m8RRhizsdqJbhyj3,Quiet Riot,2074554.0
22dFwJoRBV51ue5TGnC7Dt,Beny Jr,2071284.0
3g7vYcdDXnqnDKYFwqXBJP,SB19,2070776.0
6DCIj8jNaNpBz8e5oKFPtp,The Cars,2067719.0
4njdEjTnLfcGImKZu1iSrz,AWOLNATION,2064931.0
2rN8LHqK4TBI7y3d9POvJb,Dhanda Nyoliwala,2062635.0
6zLBxLdl60ekBLpawtT63I,Cody Johnson,2058881.0
1ThoqLcyIYvZn7iWbj8fsj,Bill Withers,2051878.0
42TFhl7WlMRXiNqzSrnzPL,Lou Reed,2050313.0
70ZTdbPEcEugBNay4MvxfL,Bread,2049552.0
1ZdhAl62G6ZlEKqIwUAfZR,Enjambre,2049519.0
6MwPCCR936cYfM1dLsGVnl,Motionless In White,2049515.0
1MIVXf74SZHmTIp4V4paH4,Mabel,2046274.0
5vBSrE1xujD2FXYRarbAXc,Olly Alexander (Years & Years),2045756.0
4GJ6xDCF5jaUqD6avOuQT6,FIFTY FIFTY,2043918.0
0iOVhN3tnSvgDbcg25JoJb,Etta James,2040003.0
1ykothWH0xl8drRyJWuw7I,Ñejo & Dalmata,2034774.0
3Gm5F95VdRxW3mqCn8RPBJ,Aminé,2034586.0
7Js6Lde8thlIHXggv2SCBz,Europe,2033027.0
2qgvmDsc4jrqbAbjq1HGM2,Rodney Atkins,2024364.0
5xwugJ4uudppmOCCZateE5,Liberación,2020053.0
6wH6iStAh4KIaWfuhf0NYM,Manu Chao,2015376.0
1n2pb9Tsfe4SwAjmUac6YT,Jake Owen,2013165.0
4hnHLgMSOiqERWBL4jINP1,BOYNEXTDOOR,2011850.0
5Ag6luL11YrL1Znq0xsVuh,Mahen,1999786.0
2Sqr0DXoaYABbjBo9HaMkM,Sara Bareilles,1999172.0
3jGlU8UMMo44I2xeLQ6FD3,Dalmata,1998441.0
43mhFhQ4JAknA7Ik1bOZuV,Pat Benatar,1995069.0
2hl0xAkS2AIRAu23TVMBG1,Kansas,1994753.0
0vEsuISMWAKNctLlUAhSZC,Counting Crows,1990072.0
29zSTMejPhY0m7kwNQ9SPI,Lola Amour,1984463.0
5v2WhpA59TJSdPh7LCx1lN,BONES,1983725.0
4tpUmLEVLCGFr93o8hFFIB,Blondie,1967575.0
7C4sUpWGlTy7IANjruj02I,Peter Gabriel,1965945.0
3qnGvpP8Yth1AqSBMqON5x,Leon Bridges,1960246.0
7x3eTVPlBiPjXHn3qotY86,KeBlack,1954934.0
6AvnL2gWjNYs1hRVJx4huK,Maki,1952798.0
1xU878Z1QtBldR7ru9owdU,Phoenix,1950217.0
1ryXwlpQNzkSCfU685Ftx5,NaFF,1947718.0
